Fecha,C (L/min)
2020-01-05,1.1666666666666667
2020-01-17,0.8583333333333334
2020-02-01,0.7500000000000002
2020-02-01,0.7
2020-03-02,0.9000000000000002
2020-03-20,0.5999999999999998
2020-04-02,1.0000000000000004
2020-04-16,0.5000000000000002
2020-04-30,0.5999999999999998
2020-05-14,0.3999999999999999
2020-05-28,0.7999999999999998
2020-06-11,0.7
2020-06-25,1.8999999999999997
2020-07-15,4.000000000000002
2020-08-03,3.7999999999999994
