Fecha,C (L/min)
2020-01-03,9.423471165684937
2020-01-17,10.571710651224603
2020-02-01,10.416666666666664
2020-02-14,9.899999999999999
2020-03-02,9.750000000000004
2020-03-20,11.400000000000004
2020-04-02,10.4
2020-04-16,11.099999999999998
2020-04-30,10.066666666666663
2020-05-14,10.799999999999997
2020-05-28,9.2
2020-06-13,10.4
2020-06-25,15.333333333333332
2020-07-15,21.600000000000005
2020-08-03,22.800000000000008
